restaurant_key,business_name,aka_name,license_number,street_address,city,state,zip
3230,SHEGER ETHIOPIAN GROCERY,,,10190 FOREST LN #125,DALLAS,TX,75243
3231,EL RANCHO #25 - GROCERY,,,4121 GASTON AVE,DALLAS,TX,75246
3232,"LA COLOMBE TORREFACTION,INC.",LA COLOMBE COFFEE ROASTERS,2492633.0,858 W ARMITAGE AVE,CHICAGO,IL,60614
3233,BOSTON MARKET #2520,BOSTON MARKET #2520,86324.0,3020 N ASHLAND AVE,CHICAGO,IL,60657
3234,THE ODYSSEY 11 LOUNGE,THE ODDYSSEY 11 LOUNGE,18804.0,211 E GARFIELD BLVD,CHICAGO,IL,60637
3235,COOK ELEMENTARY SCHOOL,COOK ELEMENTARY SCHOOL,22801.0,8150 S Bishop (1432W),CHICAGO,IL,60620
3236,XSPORT FITNESS,XSPORT FITNESS,1937825.0,819 S STATE ST,CHICAGO,IL,60605
3237,STEAQUE,STEAQUE,2670433.0,3310 N ELSTON AVE,CHICAGO,IL,60618
3238,ARAMARK AT BOEING,THE LANDING,2203996.0,100 N RIVERSIDE PLZ,CHICAGO,IL,60606
3239,CURLY'S DELI MART,ONE STOP SHOP,2767150.0,200-206 S CICERO AVE,CHICAGO,IL,60644
3240,SODEXOMAGIC AT FEDERAL RESERVE,CONFERENCE CENTER,2652337.0,230 S LA SALLE ST,CHICAGO,IL,60604
3241,A TO Z FOOD MART,A TO Z FOOD MART,2882274.0,4009 N KEDZIE AVE,CHICAGO,IL,60618
3242,CANDYLAND FOR THE SWEETS DAYCARE,CANDYLAND FOR THE SWEETS DAYCARE,2796816.0,1249-1251 W 63RD ST,CHICAGO,IL,60636
3243,"CITY GARDEN EARLY CHILDHOOD CENTER,INC.","CITY GARDEN EARLY CHILDHOOD CENTER,INC.",2340400.0,920 W 19TH ST,CHICAGO,IL,60608
3244,BELMONT & MAJOR MART,BELMONT & MAJOR MART,2896012.0,3206 N MAJOR AVE,CHICAGO,IL,60634
3245,TAMALES EMMA LA CHAPARRITA,LA CHAPARRITA,2501598.0,2500 S WHIPPLE ST,CHICAGO,IL,60623
3246,ROCK BOTTOM RESTAURANT & BREWERY,ROCK BOTTOM,2823433.0,1 W GRAND AVE,CHICAGO,IL,60654
3247,KINSLEY BY FAIRGROUNDS,KINSLEY BY FAIRGROUNDS,2901647.0,1 N WACKER DR,CHICAGO,IL,60606
3248,OSCAR MAYER ELEMENTARY,OSCAR MAYER ELEMENTARY,1878493.0,2250 N Clifton AVE,CHICAGO,IL,60614
3249,THE EVEREST ROOM,THE EVEREST ROOM,18994.0,440 S LA SALLE ST,CHICAGO,IL,60605
3250,ECUABARIEDADES CAZHO,ECUABARIEDADES CAZHO,3006488.0,16 S KOSTNER,CHICAGO,IL,60624
3251,LITTLE KITCHEN,LITTLE KITCHEN,2299403.0,4104 N SHERIDAN RD,CHICAGO,IL,60613
3252,"P.F. CHANG'S TO GO, LLC","P.F. CHANG'S TO GO, LLC",2718452.0,177 N MORGAN ST,CHICAGO,IL,60607
3253,ASIA BUFFET AND GRILL,ASIA BUFFET AND GRILL,2231638.0,8059 S CICERO AVE,CHICAGO,IL,60652
3254,AMERICAN WILDBURGER,AMERICAN WILDBURGER,2564571.0,500 W MADISON ST,CHICAGO,IL,60661
3255,ARCO IRIS,ARCO IRIS,2083723.0,2950 W BELMONT AVE,CHICAGO,IL,60618
3256,"CHICAGO PIZZERIA, INC.",CHICAGO PIZZERIA,2114550.0,6149 N MILWAUKEE AVE,CHICAGO,IL,60646
3257,SUBWAY,SUBWAY,2452423.0,8655 S JEFFERY BLVD,CHICAGO,IL,60617
3258,JOY DONUTS,,,3502 SIMPSON STUART RD #400,DALLAS,TX,75241
3259,WALGREENS #06120,,,9937 GARLAND RD,DALLAS,TX,75218
3260,POPEYES,,,18311 MARSH LN,DALLAS,TX,75252
3261,PRESTONWOOD COUNTRY CLUB - THE CREEK,,,15909 PRESTON RD,DALLAS,TX,75248
3262,LA MINY,,,9334 E RL THORNTON FRWY #301,DALLAS,TX,75228
3263,CVS PHARMACY,,,8555 FERGUSON RD,DALLAS,TX,75228
3264,VETERAN ROASTER-BROWN SUGAR BAKERY,VETERANS ROASTER AND BROWN SUGAR BAKERY T3/K15,34211.0,11601 W TOUHY AVE,CHICAGO,IL,60666
3265,PRET A MANGER @UCHICAGO,PRET A MANGER,2550213.0,5706 S UNIVERSITY AVE,CHICAGO,IL,60637
3266,NORTH AVENUE BEACH HOUSE,NORTH AVENUE BEACH HOUSE,77262.0,1501 N LAKE SHORE DR,CHICAGO,IL,60610
3267,JIBARITOS ON HARLEM,JIBARITOS ON HARLEM,2938590.0,3317-3321 N HARLEM AVE,CHICAGO,IL,60634
3268,BOKA CATERING GROUP,BOKA CATERING,2827333.0,624 W LAKE ST,CHICAGO,IL,60661
3269,A-ILLINOIS INSTITUTE FOR CHILDREN,CHILD CARE CENTER,2215777.0,10009 S YATES AVE,CHICAGO,IL,60617
3270,EL RUISENOR DAY CARE CENTER CORP.,EL RUISENOR DAY CARE CENTER,2830880.0,2708 W PETERSON AVE,CHICAGO,IL,60659
3271,MARIANO'S #8539,MARIANO'S,2977889.0,3857 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653
3272,GUIDEPOST MONTESSORI AT WEST LOOP,GUIDEPOST MONTESSORI AT WEST LOOP,2671284.0,1000 W WASHINGTON BLVD,CHICAGO,IL,60607
3273,THE CRACKED EGG,THE CRACKED EGG,2971222.0,7050 W 63RD ST,CHICAGO,IL,60638
3274,CHARTWELLS,CHARTWELLS,1166638.0,2324 N FREMONT ST,Chicago,IL,60614
3275,THE HOME THEATER,THE HOME THEATER,2956521.0,2843 N HALSTED ST,CHICAGO,IL,60657
3276,BOND ELEMENTARY,BOND ELEMENTARY,25941.0,7050 S MAY,CHICAGO,IL,60621
3277,UNIVERSITY CHILDREN'S CENTER,UNIVERSITY CHILDREN'S CENTER,2522107.0,446 E ONTARIO ST,CHICAGO,IL,60611
3278,CAFE SOPHIE,CAFE SOPHIE,2850260.0,847 N STATE ST,CHICAGO,IL,60610
3279,BRASA ROJA RESTAURANT,BRASA ROJA RESTAURANT,2184967.0,3556 N PULASKI RD,CHICAGO,IL,60641
3280,HOST INTERNATIONAL INC,CONNECTS (T1 C10),34222.0,11601 W TOUHY AVE,CHICAGO,IL,60666
3281,DO-RITE DONUTS,DO-RITE DONUTS,2510693.0,181 N MORGAN ST,CHICAGO,IL,60607
3282,"DELICIOUS PHO, INC.",DELICIOUS PHO,2695007.0,5033 N ELSTON AVE,CHICAGO,IL,60630
3283,AMEN SUPERMARKET INC,AMEN SUPERMARKET INC,2851131.0,2534 W 63RD ST,CHICAGO,IL,60629
3284,PICANTE TAQUERIA,PICANTE TAQUERIA,2042823.0,2018 W DIVISION ST,CHICAGO,IL,60622
3285,BONUS ROUND CAFE,BONUS ROUND CAFE,2574950.0,3230 N CLARK ST,CHICAGO,IL,60657
3286,SENOR PAN CAFE,SENOR PAN CAFE,2658639.0,5059 W DIVERSEY AVE,CHICAGO,IL,60639
3287,MI LINDO JEREZ INC,MI LINDO JEREZ,2822318.0,4946 W DIVERSEY AVE,CHICAGO,IL,60639
3288,CONVENE,CONVENE,2713550.0,333 N GREEN ST,CHICAGO,IL,60607
3289,BLU 57 SEAFOOD & SMALL PLATES,BLU 57 SEAFOOD & SMALL PLATES,2333907.0,5701 N Clark ST,CHICAGO,IL,60660
3290,"VAUNT FITNESS, LLC","VAUNT FITNESS, LLC",2717891.0,6255 S ARCHER AVE,CHICAGO,IL,60638
3291,LITTLE GENIUS COMMUNITY DAYCARE CENTER INCORPORATED,LITTLE GENIUS COMMUNITY DAYCARE CENTER,2215941.0,11436 S MICHIGAN AVE,CHICAGO,IL,60628
3292,UFOUU,UFOUU,3007036.0,500 W MADISON ST,CHICAGO,IL,60661
3293,YOLANDA'S  RESTAURANT,YOLANDA'S  RESTAURANT,2961993.0,3058 S CENTRAL PARK AVE,CHICAGO,IL,60623
3294,TERRY BLACK'S BBQ,,,3025 MAIN ST,DALLAS,TX,75226
3295,FAMILY DOLLAR #1336,,,3230 FALLS DR,DALLAS,TX,75211
3296,CHEDDAR'S BAR,,,39640 LBJ FRWY,DALLAS,TX,75237
3297,PIEDMONT GLOBAL ACADEMY,,,7625 HUME DR,DALLAS,TX,75227
3298,FAMILY DOLLAR #1411,,,2223 SINGLETON BLVD STE 217,DALLAS,TX,75212
3299,DALLAS STAR FOOD MART,,,865 S WALTON WALKER BLVD,DALLAS,TX,75211
3300,SUSHI SAKANA,,,2811 MCKINNEY AVE #28,DALLAS,TX,75204
3301,SATURDAY MORNING ICE CREAM SHOP,,,211 S AKARD ST #110,DALLAS,TX,75202
3302,LAS SISTERS INC,LAS SISTERS,2840067.0,2607 S KOSTNER AVE,CHICAGO,IL,60623
3303,PHODEGA,PHODEGA,2831491.0,1800 S JEFFERSON ST,CHICAGO,IL,60616
3304,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649399.0,200 N LA SALLE ST,CHICAGO,IL,60601
3305,PEPES MEXICAN RESTAURANT,PEPES MEXICAN RESTAURANT,2293179.0,8227 S EXCHANGE AVE,CHICAGO,IL,60617
3306,"#1 DELI, INC","#1 DELI, INC",2501188.0,6901 S NORMAL BLVD,CHICAGO,IL,60621
3307,BURR,BURR,22471.0,1621 W Wabansia AVE,CHICAGO,IL,60622
3308,KELLY'S PUB,KELLY'S PUB,349.0,949 W WEBSTER AVE,CHICAGO,IL,60614
3309,TAVERN CLUB AT 333,TAVERN CLUB AT 333,2506506.0,333 N MICHIGAN AVE,CHICAGO,IL,60601
3310,LILYPAD,LILYPAD,2569352.0,1025 W VAN BUREN ST,CHICAGO,IL,60607
3311,THE CHALKBOARD INC,THE CHALKBOARD,2215547.0,450 W MENOMONEE ST,CHICAGO,IL,60614
3312,BEITY,BEITY,2956265.0,813 W FULTON MARKET,CHICAGO,IL,60607
3313,GINA'S CHICKEN,GINA'S CHICKEN,37407.0,3415 E 106TH ST,CHICAGO,IL,60617
3314,PENNY'S ROSCOE,PENNY'S ROSCOE,2677553.0,3400 N SHEFFIELD AVE,CHICAGO,IL,60657
3315,BIRRIERIA OCOTLAN INC,BIRRIERIA OCOTLAN INC,1620284.0,4007 E 106TH ST,CHICAGO,IL,60617
3316,STAN'S DONUTS - CLARK ST.,STAN'S DONUTS,2411998.0,2800 N CLARK ST,CHICAGO,IL,60657
3317,BLACK ELEMENTARY,ROBERT A BLACK ELEMENTARY,2046686.0,9101 S EUCLID,CHICAGO,IL,60617
3318,COBRA LOUNGE/ALL RISE BREWING CO.,COBRA LOUNGE,2241020.0,235 N ASHLAND AVE,CHICAGO,IL,60607
3319,SULTAN'S MARKET,SULTAN'S MARKET,2031862.0,2057 W NORTH AVE,CHICAGO,IL,60647
3320,MAILLARD TAVERN,DOLCI AMORI,2534783.0,494 N MILWAUKEE AVE,CHICAGO,IL,60654
3321,MIKKEY'S AT THE LAKEFRONT,MIKKEY'S AT THE LAKEFRONT,2796928.0,7059 S SOUTH SHORE DR,CHICAGO,IL,60649
3322,BUBBA GUMP SHRIMP CO RESTAURANT,BUBBA GUMP SHRIMP CO RESTAURANT,64693.0,700 E GRAND AVE,CHICAGO,IL,60611
3323,GIORDANO'S OF PRUDENTIAL PLAZA,GIORDANO'S,2670602.0,130 E RANDOLPH ST,CHICAGO,IL,60601
3324,WHITE CASTLE #23,WHITE CASTLE #23,28475.0,3212 W ADDISON ST,CHICAGO,IL,60618
3325,MARISQUERIA LOS CABOS,MARISQUERIA LOS CABOS,2153715.0,3355-3359 N CENTRAL AVE,CHICAGO,IL,60634
3326,VIENNA DOGS,VIENNA DOGS,2522712.0,5700 S CICERO AVE,CHICAGO,IL,60638
3327,MURRAY,MURRAY,29221.0,5335 S Kenwood (1332E),CHICAGO,IL,60615
3328,IRELAND'S,LOYOLA UNIVERSITY OF CHICAGO /DAMEN STUDENT CENTER,2348862.0,6511 N SHERIDAN RD,CHICAGO,IL,60626
3329,UNDICI'S,,,2050 N STEMMONS FRWY FL 11TH,DALLAS,TX,75207
3330,CESAR'S TACOS,,,3025 S WESTMORELAND RD,DALLAS,TX,75233
3331,EL POLLO REGIO,,,1939 S BUCKNER BLVD,DALLAS,TX,75217
3332,FAMILY DOLLAR,,,3249 W CAMP WISDOM RD,DALLAS,TX,75237
3333,FIRST GARLAND C STORE INC,,,2418 W CLARENDON DR,DALLAS,TX,75211
3334,FAST BREAK 307    TERRACE #5062,,,2500 VICTORY AVE TERR #5062,DALLAS,TX,75201
3335,STEP-N-GO,,,8188 SPRING VALLEY RD,DALLAS,TX,75240
3336,KLASS,,,2558 ROYAL LN,DALLAS,TX,75229
3337,KENTUCKY FRIED CHICKEN J62537,,,3415 W CAMP WISDOM BLVD,DALLAS,TX,75237
3338,"THE VILLAGE TAP, INC.",THE VILLAGE TAP,19419.0,2055 W ROSCOE ST,CHICAGO,IL,60618
3339,HAPPY DAY TAVERN,HAPPY DAY TAP,2886788.0,4342 N ELSTON AVE,CHICAGO,IL,60641
3340,SUBWAY 7709,SUBWAY,1544951.0,177 N WELLS ST,CHICAGO,IL,60606
3341,LADYBUG & FRIEND'S DAYCARE,LADYBUG & FRIEND'S DAYCARE AND PRESCHOOL,2694470.0,7648-54 W TOUHY AVE,CHICAGO,IL,60631
3342,LA TAPENADE GATE H14,LA TAPENADE  (T3  H14),2363766.0,11601 W TOUHY AVE,CHICAGO,IL,60666
3343,URBAN TABLES,URBAN TABLES,2664151.0,6958 N CLARK ST,CHICAGO,IL,60626
3344,NICKY'S THE REAL ONE-NICKY'S THE REAL MCCOY,NICKY'S THE REAL ONE-NICKY'S THE REAL MCCOY,2529235.0,5341 S ARCHER AVE,CHICAGO,IL,60632
3345,TROHA'S CHICKEN & SHRIMP,TROHA'S CHICKEN & SHRIMP,1167291.0,4151 W 26TH ST,CHICAGO,IL,60623
3346,B'Z SPORTS BAR & GRILL,B'Z SPORTS BAR & GRILL,2830688.0,12001-12003 S HALSTED ST,CHICAGO,IL,60628
3347,GORDILLAS,GORDILLAS,2728355.0,5734 S PULASKI RD,CHICAGO,IL,60629
3348,NORTH BUENA DELI & WINE,NORTH BUENA DELI & WINE,2961966.0,345 W ARMITAGE AVE,CHICAGO,IL,60614
3349,OCHOA'S,OCHOA'S,2027342.0,1323 W 47TH ST,CHICAGO,IL,60609
3350,"REUTER'S BAKERY, LLC.",REUTER'S BAKERY,1171958.0,7177 W GRAND AVE,CHICAGO,IL,60707
3351,"SU TAQUERIA EL GALLO BRAVO 5, INC.","SU TAQUERIA EL GALLO BRAVO 5, INC.",1910293.0,1429 W MONTROSE AVE,CHICAGO,IL,60613
3352,BLAZE PIZZA,BLAZE PIZZA,2564536.0,511 S STATE ST,CHICAGO,IL,60605
3353,HARMONY PALACE,HARMONY PALACE,2627611.0,2402 S WENTWORTH AVE,CHICAGO,IL,60616
3354,DIVINE NUTRITION SPOT,DIVINE NUTRITION SPOT,2757618.0,5010 N PULASKI RD,CHICAGO,IL,60630
3355,7 DAYS FOOD MART,7 DAYS FOOD MART,2550834.0,5267 W NORTH AVE,CHICAGO,IL,60639
3356,LOAF LOUNGE,LOAF LOUNGE,2851117.0,2934 N MILWAUKEE AVE,CHICAGO,IL,60618
3357,CITY WINERY CHICAGO,CITY WINERY CHICAGO,2120185.0,1200-1212 W RANDOLPH ST,CHICAGO,IL,60607
3358,FIFTY-ONE 50 FUSION,FIFTY-ONE 50 FUSION,2856756.0,7354 S ASHLAND AVE,CHICAGO,IL,60636
3359,CIRCLE K,CIRCLE K,2846253.0,190 W MADISON ST,CHICAGO,IL,60602
3360,SWEETWATERS COFFEE & TEA NEWCITY,SWEETWATERS COFFEE & TEA NEWCITY,2840783.0,1457 N HALSTED,CHICAGO,IL,60642
3361,MACKU,MACKU  FINE JAPANESE CUISINE,1595410.0,2239 N CLYBOURN AVE,CHICAGO,IL,60614
3362,CARLOS FUENTES CHARTER SCHOOL,ACERO FUENTES ELEMENTARY SCHOOL,18236.0,2845 W BARRY ST,CHICAGO,IL,60618
3363,ILLINOIS BAR & GRILL INC,ILLINOIS BAR & GRILL,22709.0,4135 W 47TH ST,CHICAGO,IL,60632
3364,ATX BODEGA,ATX BODEGA,2753265.0,2301-2303 W FOSTER AVE,CHICAGO,IL,60625
3365,CHICAGO BEST NAAN,CHICAGO BEST NAAN,2785942.0,2754 W DEVON AVE,CHICAGO,IL,60659
3366,SABLON CHOCOLATE LOUNGE,,,3839 MCKINNEY AVE #157,DALLAS,TX,75204
3367,ADOLPHUS HOTEL PANTRY,,,1321 COMMERCE ST,DALLAS,TX,75202
3368,CAFE LAZIZ,,,9203 SKILLMAN ST #108,DALLAS,TX,75243
3369,HELLO DUMPLING,,,1146 PEAVY RD,DALLAS,TX,75218
3370,JONATHON'S DINER,,,1619 N BECKLEY AVE,DALLAS,TX,75203
3371,ENDLESS TASTE,,,4515 VILLAGE FAIR DR #E2,DALLAS,TX,75224
3372,SMOOTHIE FACTORY,,,8702 S POLK ST,DALLAS,TX,75232
3373,LA TORTILLERIA TUZANTLA CORP,,,2614 S BECKLEY AVE,DALLAS,TX,75224
3374,CRABPOT OXTER BAR,,,601 FORT WORTH AVE,DALLAS,TX,75208
3375,TORTILLERIA EL MAIZ LLC,,,5528 ALPHA RD #103,DALLAS,TX,75240
3376,BIRRIERIA OCOTLAN,BIRRIERIA OCOTLAN,2863460.0,8726 S COMMERCIAL AVE,CHICAGO,IL,60617
3377,CESAR'S TACOS,CESAR'S TACOS,2141713.0,3162-3166 N CLARK ST,CHICAGO,IL,60657
3378,CHICAGO CHOP HOUSE,CHICAGO CHOP HOUSE,2895543.0,58-60 W ONTARIO ST,CHICAGO,IL,60654
3379,BOSTON MARKET #2520,BOSTON MARKET #2520,86324.0,3020 N ASHLAND AVE,CHICAGO,IL,60657
3380,SOUTHLOOP KINDERCARE,KINDERCARE LEARNING CENTERS,2215769.0,1501 S STATE ST,CHICAGO,IL,60605
3381,J J FISH & CHICKEN,J J FISH & CHICKEN,1144900.0,201-209 E 43RD ST,CHICAGO,IL,60653
3382,"#1 CHOP SUEY RESTAURANT, INC",#1 CHOP SUEY,2695112.0,7342 S STONY ISLAND AVE,CHICAGO,IL,60649
3383,MCPHERSON ELEMENTARY,MCPHERSON ELEMENTARY,2058666.0,4728 N WOLCOTT AVE,CHICAGO,IL,60640
3384,CHICAGO SUB,CHICAGO SUB,2948858.0,4805 W CHICAGO AVE,CHICAGO,IL,60651
3385,TOWER NUTRITION,TOWER NUTRITION,2827567.0,4134 W NORTH AVE,CHICAGO,IL,60639
3386,"I 57 FUEL MART, INC","I 57 FUEL MART, INC",2495782.0,9901-9909 S HALSTED ST,CHICAGO,IL,60628
3387,FALCON FOOD & LIQUOR,FALCON FOOD & LIQUOR,14668.0,5000 W DIVISION ST,CHICAGO,IL,60651
3388,CATALYST ELEMENTARY CIRCLE ROCK,CATALYST ELEMENTARY CIRCLE ROCK,1878466.0,5600 W WASHINGTON BLVD,CHICAGO,IL,60644
3389,SKINNER WEST,SKINNER WEST,2098643.0,1260 W ADAMS,CHICAGO,IL,60607
3390,LUELLA'S SOUTHERN KITCHEN LLC,LUELLA'S SOUTHERN KITCHEN,2378918.0,4609 N LINCOLN AVE,CHICAGO,IL,60625
3391,SYMPHONY OF BEVERLY,SYMPHONY OF BEVERLY,2447181.0,2940 W 87TH ST,CHICAGO,IL,60652
3392,DUNKIN DONUTS,DUNKIN DONUTS,2179289.0,7921 S WESTERN AVE,CHICAGO,IL,60620
3393,FONS - PLANT BASED CAFE,TAQUIRA MEXICANA,2840435.0,605 W LAKE ST,CHICAGO,IL,60661
3394,PADDY LONG'S,PADDY LONG'S,1226923.0,1028 W DIVERSEY PKWY,CHICAGO,IL,60614
3395,CHICAGO BASIL,"MEADOWBROOK EGG & DAIRY,LLC.",2559834.0,2455 S DAMEN AVE,CHICAGO,IL,60608
3396,JALEO,JALEO,2786725.0,500 - 508 N CLARK ST,CHICAGO,IL,60654
3397,NAMIT CAFE & RESTAURANT,NAMIT CAFE & RESTAURANT,3015373.0,3346 W BRYN MAWR AVE,CHICAGO,IL,60659
3398,THE BARLEY HOUSE,,,5612 SMU BLVD,DALLAS,TX,75206
3399,STARBUCKS,,,4901 MAPLE AVE,DALLAS,TX,75219
3400,LUNA PREPARATORY SECONDARY,,,2625 ELM ST,DALLAS,TX,75226
3401,ROTI MODERN MEDITERRANEAN,,,2000 ROSS AVE,DALLAS,TX,75201
3402,DALLAS COTTAGE,,,3006 W NORTHWEST HWY,DALLAS,TX,75220
3403,SHERATON DALLAS ROOM SERVICE,,,400 N OLIVE ST,DALLAS,TX,75201
3404,BROTHERS MART AND BAKERY,,,9205 SKILLMAN ST 123,DALLAS,TX,75243
3405,BUN KABAB,,,2527 ROYAL LN #140,DALLAS,TX,75229
3406,EL GORDO BURGER,EL GORDO BURGER,2984094.0,1745 W CHICAGO AVE,CHICAGO,IL,60622
3407,"SODEXO AMERICA, LLC",UNITED EMPLOYEE CAFETERIA (T1-C MID LEVEL),2560546.0,11601 W TOUHY AVE,CHICAGO,IL,60666
3408,BARTACO,BARTACO,2845840.0,1635-1637 N DAMEN AVE,CHICAGO,IL,60647
3409,"POTBELLY SANDWICH WORKS, LLC","POTBELLY SANDWICH WORKS, LLC",2313501.0,1293 N MILWAUKEE AVE,CHICAGO,IL,60622
3410,LA STORIA,LA STORIA,2262414.0,1154-1156 N DEARBORN ST,CHICAGO,IL,60610
3411,LUTHERAN CHURCH MISSOURI SYNOD,ST. JOHN LUTHERAN CHURCH AND SCHOOL,1981887.0,4939 W Montrose AVE,CHICAGO,IL,60641
3412,NEPAL HOUSE- NAPALESE CUISINE,NEPAL HOUSE,2469408.0,2601 W DEVON AVE,CHICAGO,IL,60659
3413,BARRACO'S PIZZA,BARRACO'S PIZZA,2626543.0,3124 W 111TH ST,CHICAGO,IL,60655
3414,THE PROMONTORY,THE PROMONTORY,2269538.0,5307-5319 S LAKE PARK AVE,CHICAGO,IL,60615
3415,MAHI'S KITCHEN INC.,MAHI'S KITCHEN INC.,2956850.0,4749 N PULASKI RD,CHICAGO,IL,60630
3416,SMALL CHEVAL,SMALL CHEVAL,2831029.0,1352 W LAKE ST,CHICAGO,IL,60607
3417,MCDONALD'S,MCDONALD'S,2797708.0,2301 S LAKE SHORE DR,CHICAGO,IL,60616
3418,167 EVENTS,167 EVENTS,2863054.0,167 N GREEN ST,CHICAGO,IL,60607
3419,LA BODEGA RIOS-GALLEOS,LA BODEGA FOOD MARKET,2693923.0,5900 W MONTROSE AVE,CHICAGO,IL,60634
3420,WASHBURNE CULINARY INSTITUTE INCUBATOR KITCHENS,WASHBURNE CULINARY INSTITUTE INCUBATOR KITCHENS,1903531.0,740 W 63RD ST,CHICAGO,IL,60621
3421,KAZE SUSHI & THAI,KAZE SUSHI & THAI,2835829.0,5957 W BELMONT AVE,CHICAGO,IL,60634
3422,SKYBRIDGE RESTAURANT & BAR,SKYBRIDGE RESTAURANT  BAR & GRILL  (T2 F14),1042895.0,11601 W TOUHY AVE,CHICAGO,IL,60666
3423,JOE'S BREAKFAST & GRILL,JOE'S BREAKFAST & GRILL,2390882.0,1156 1/2 W 51ST ST,CHICAGO,IL,60609
3424,THE NOODLE VIETNAMESE CUISINE,THE NOODLE VIETNAMESE CUISINE,2129525.0,2336 S WENTWORTH AVE,CHICAGO,IL,60616
3425,THE QUADRANGLE CLUB,THE UNIVERSITY OF CHICAGO,39999.0,1155 E 57TH ST,CHICAGO,IL,60637
3426,FARIS SMOKE SHOP,FARIS SMOKE SHOP,2900802.0,5612 W IRVING PARK RD,CHICAGO,IL,60634
3427,TAQUERIA EL CHARO DE SAN FRANCISCO,TAQUERIA EL CHARO DE SAN FRANCISCO,2877605.0,3655 E 106TH ST,CHICAGO,IL,60617
3428,MOBILE GAS,MOBILE GAS,2452268.0,6655-6659 S KEDZIE AVE,CHICAGO,IL,60629
3429,ARAMARK SERVICES  INC-  HARRIS BANK,THE MAIN CAFETERIA,1330515.0,111 W MONROE ST,CHICAGO,IL,60603
3430,MEXICOLOMBIA,MEXICOLOMBIA,2767039.0,4129 S ARCHER AVE,CHICAGO,IL,60632
3431,FISHERMAN'S ISLAND,FISHERMAN'S ISLAND,2446220.0,432 E 87TH ST,CHICAGO,IL,60619
3432,MUSE COFFEE STUDIO,MUSE COFFEE STUDIO,2757627.0,747 S WESTERN AVE,CHICAGO,IL,60612
3433,CATERPILLARS TO BUTTERFLIES LEARNING TREE LLC,CATERPILLARS TO BUTTERFLIES LEARNING TREE,2641797.0,10200-10204 S VINCENNES AVE,CHICAGO,IL,60643
3434,SECOND WAVE RESTAURANT,CAFE YAYA,2988297.0,2431 N LINCOLN AVE,CHICAGO,IL,60614
3435,LEZZET CAFE,,,6869 FRANKFORD RD #100,DALLAS,TX,75252
3436,PIZZA PATRON,,,5334 ROSS AVE #650,DALLAS,TX,75206
3437,60 VINES,,,500 CRESCENT CT #160,DALLAS,TX,75201
3438,ZIO AL'S PIZZA & PASTA,,,15340 DALLAS PKWY #2010,DALLAS,TX,75248
3439,FIESTA MART BAKERY,,,611 W JEFFERSON BLVD,DALLAS,TX,75208
3440,TIGER MART/SUBWAY/SMOOTHIE FACTORY,,,8702 S POLK ST,DALLAS,TX,75232
3441,PARKWAY FOOD MART,,,4848 MILITARY PKWY #A,DALLAS,TX,75223
3442,LD PHO,LD PHO,2391120.0,4722 N KEDZIE AVE,CHICAGO,IL,60625
3443,DRAKE QUICK STOP,DRAKE QUICK STOP,2939199.0,4001 W MONTROSE AVE,CHICAGO,IL,60641
3444,THE NEW LOOK,THE NEW LOOK,1718695.0,2544 E 83RD ST,CHICAGO,IL,60617
3445,SUSHI HALL,SUSHI HALL,2822381.0,2630 N CLARK ST,CHICAGO,IL,60614
3446,SEVEN TREASURES,SEVEN TREASURES,6231.0,2312 S WENTWORTH AVE,CHICAGO,IL,60616
3447,RMN CORP,DUNKIN DONUTS,27520.0,3214 N KIMBALL AVE,CHICAGO,IL,60618
3448,PASTA DI NAPOLI,PASTA DI NAPOLI,2918518.0,4009 N ALBANY AVE,CHICAGO,IL,60618
3449,CHIPOTLE,CHIPOTLE,2289863.0,311 S WACKER DR,CHICAGO,IL,60606
3450,WARREN BARR SOUTH LOOP,WARREN BARR SOUTH LOOP,2483335.0,60 E 18TH ST,CHICAGO,IL,60616
3451,CRAB ISLAND SEAFOOD MARKET,CRAB ISLAND SEAFOOD MARKET,2840057.0,9119 S COMMERCIAL AVE,CHICAGO,IL,60617
3452,LINCOLN SQUARE MONTESSORI SCHOOL,LINCOLN SQUARE MONTESSORI SCHOOL,2216100.0,2953 W LAWRENCE AVE,CHICAGO,IL,60625
3453,JIMMY JOHNS,JIMMY JOHNS,1997729.0,201 W MADISON ST,CHICAGO,IL,60606
3454,SWEET MAPLE CAFE,SWEET MAPLE CAFE,76798.0,1339 W TAYLOR ST,CHICAGO,IL,60607
3455,JJ FISH & CHICKEN,JJ FISH & CHICKEN,2470562.0,7828 S WESTERN AVE,CHICAGO,IL,60620
3456,"NEW CHINA 2, INC.","NEW CHINA 2, INC.",2626230.0,3533 N WESTERN AVE,CHICAGO,IL,60618
3457,THE VIOLET HOUR,THE VIOLET HOUR,83111.0,1520 N DAMEN AVE,CHICAGO,IL,60622
3458,LA MICHOACANA DIVERSEY LLC,LA MICHOACANA DIVEREY LLC,2496130.0,6003 W DIVERSEY AVE,CHICAGO,IL,60639
3459,NORTH LAWNDALE MEAT & FRESH PRODUCT MARKET,NORTH LAWNDALE MEAT & FRESH PRODUCT MARKET,2840144.0,628 S PULASKI RD,CHICAGO,IL,60624
3460,SAYAT NOVA,SAYAT NOVA,24156.0,157 E OHIO ST,CHICAGO,IL,60611
